idMovie,idActor,characterName
90434,1389,S8bnr7VHrQyqpaszDBkj
30399,1352,wsjOCMuFcE0ecMeYGTFK
5545,1345,9fqUZmttL97PlXRvqBtK
37227,592,xn6t4vd1JgyuLBkvgJog
1038,905,MjM2WcmGMdPmpWKTQs8V
70056,1951,u4Zwzz6vgT39QlZj5XDA
8390,1359,olFvF4DaUmGrqeprD9Hj
51980,462,edseSP2W6gCeA2lxwFqf
59185,795,DIzrO1UpzaJlzJj7Shpi
4612,1260,IBoILkDJE12UZr0UXXo3
63609,810,KYwTlr4ZlFY99miBZVp9
95277,308,hrMEYs1EOci8XynNmptt
92901,729,oG4LGIcGfRzqEVNjZa2s
67135,723,smbzoBpUX49fY9FVCOhd
81682,1716,89f3NI4EF4N7x1huuG71
47247,377,WW50P3Ao7CrkQwMXNBcM
72305,197,fiKaFRScZ7invLiZhGLD
50949,226,1tuLjXNcEPLrBG4pcgEp
86000,1088,jc1e85IT2wISayxRjh8e
95947,1491,8wgh7PPMmONGF1IrG6dw
28198,1396,IalXYBxxgR8LgsJPk1gc
52627,408,jeM6baUngxPdzL3RSzpG
47301,349,euenvNwZkRsFYNvDxe8N
28499,143,dcowD5tJNSa4es5oEHvh
21381,746,m4gFv5vLiWFqsmWHPat1
81008,503,R2sKHjOYQKXd4TbnNQ0v
38990,1408,47eu43XbZkn8WSYbpg2z
94816,912,yaH68KaZZl8GUCtH0F4G
6187,372,PmnaiwBJfpkfytZl1RIV
61798,455,rDgDCB5ih2ecum3NO0nJ
20220,1826,BZ8wO7ONN2KSFxXrFC4W
56584,1661,4NQbtZ8PRGovZE2Hvtug
80770,1956,acDeU5uKMY4HANxrgQZU
92409,827,5VNDCuSZaGw4C1SCZIQ8
65407,654,UJKbg98WoHSQA1F2l5p9
43989,935,NWBmFCJQlWsjGpwsywMj
89174,364,4kpjhesl68vP93YYhgmw
47392,1162,5T44jUuqoLldYMOSdotS
17509,923,xHGzEjT7ipxGcoRFLcBT
63209,175,6Fzet9UXZkTy0lmcO4sF
67456,1230,Ek9dbltDQpHntkBGAziX
48149,93,boba92uev4a6XmOqZzzq
3919,707,4L3vpAR0HE89K00F72Bn
5918,753,tDqaRFyGmSI197uXgngC
41187,588,q4vCqm6qhtaAQBMbKJY0
97981,1366,IzMMBZ5axBVTnYavtuhO
23864,256,0hqPNqKmPbFobCCuc1jy
42067,1627,AByKmbGJXx1THIVCsc3T
37877,1467,yW864HlZRxw42i1cpx6u
83445,425,naVZ2Uvb7NsUjdBVhIwj
93913,1971,cDBGIP82iFpvlnhSow4f
67217,106,rCcS6qHziOlJPEq0JGV2
79650,18,b9N2TGZMqW4QgNN3zXD9
60431,1067,dF3c3gDW1YS2iRtNGdpF
44041,652,keU6k5DocbMFjNdu7Xsy
24286,626,l1kT2CD5kDKHN6B6QERQ
74807,1563,3nqiRM0DC3EGXvLmWp2g
64227,1150,dnyC47uWdcA1sMKC7uSy
28461,354,BU6ytiTqnrLr4ENj6z58
39712,597,S3dESDbTXimo9nxUExKQ
25715,1601,jLzzCKfBusHEhBJMGSzR
13331,1172,ZNbmWd0Gybmseu73mnDr
97045,634,mw9LeEMsLe99XW80quYe
47278,112,6cvXs547J0HUgA8C3jLo
89731,443,nLOAjt3U4cNPxGvl72kW
53190,1256,bVQXEmfJ22QICqIV18xZ
81877,1362,Kco0YRHEacJrwuXAzQ7y
15501,908,4sNPwngdT7BBqPquZ6Yc
94348,343,Lk9RMtLYxh4Yn9Tg5vXI
19857,887,Khnrxc6ofu1N8LCOBflj
30272,5,uSFQ0yLvbtHmPpD4Gos1
88205,1899,pyNAzBve5h7QnBS3JcW5
64362,1423,Mf0cOHV78Hz4EAWWUzM4
31632,14,AqussuHirjAr8zIKFGfy
97702,1332,LNO4gpP8AhIFrrhcAf1w
45099,1459,ONNlUDE8SyXav05qJU1A
11803,415,dssGWOxBgKNKl1f11xjB
33363,544,1zclvwB7kVMpSnLilZXE
85526,94,VfzrL6UMEfNR1pZKt11M
86899,26,xlUptGq4AOkCMHxFJrwh
58053,634,WxKJgeTlveV9SgQ7vR2r
75319,1811,NqFADTkogGhQVb5udB8e
62251,326,AqTP4jTwkXSOU367GrT6
5711,802,ymfkRMdcuCtoVXvpDTOl
77306,1622,fCymZTNIZVjqumGRCe6W
45167,822,oxcW3AyPCvdBNaNTwjpp
65280,995,g2CHHFCkPAmuyiv76G7L
62998,1696,eYowUqIt6UpnFoTovLxO
29481,1227,6m0RveNyUD1D02d3htNf
56107,274,2tG16U358blfNdBjhgi8
46340,1358,KK4Kq9qLjofTmh30EGd9
68089,618,ro1MG5eEEZ1vZjUafz3X
44649,1846,twZFN8HN6QhG06NQALgl
95210,697,FBvMfZE4XCGtMtQw0vAT
54196,147,AByNkmxSXgWdjfaskRmF
57985,1776,sl2Yb8iGLqPxqr7sevXx
21214,1404,ZikRYPJMY7oRkAoRPwCA
77879,1309,EFKVPdXkhvym83sEWw9y
76332,720,txmmXIcJ20O0LBA9PaZR
7296,1824,RK0Q4IdW8OGDIkwTzXkF
34667,1317,h7mxKOQcmqhL1Q4tNWmd
19852,1729,l0QVaEc5IvDjIiXKJbR2
67539,1249,SKEkmdwiVUiEu7ZIyZxh
79878,1718,aH3YfnNEBluBT97STyDm
48271,535,qE74bYmsRsE3jphBVrop
64555,42,apds1zX6ACVBNSFJs37O
61246,1883,GMNKjY1ybdqYjzXbnAUe
70848,1256,N2YTubLI9XvzGylj7ASF
99897,861,z8VpbUFuCkc1sVGVsW0v
51664,1466,gXNZ8Ivr9hoEsFmwNgHX
13663,29,GVNm86pXktt6oizccUWe
72000,1946,Leb4tos4Fm6Bd6nfn0z5
67544,718,tToP2N31rwxO3eVnkHFc
96416,79,peUrHKQwkyabhzUYvqXs
21175,201,zCn56p2pG1fwIS4AXVhp
17127,138,7cfrtdCPQNM7R2uVKHtI
69872,1200,aZT6MT0rwSiPgcCJfp8p
64462,1614,aYg8asrn8q9ltuS5eSKN
91415,491,ia0lUtvK4hM7d3NH34Jq
61430,1361,IJYBN0y9m5350yYqr4pV
83462,341,8Zr4mmxIUGgDGxZ0iP8j
72071,1719,p5vPMoqPpCGwroegGOpG
66579,1953,aY2rCKebeLn9BdIiHI24
80285,50,RvClcDTzSjget9QFvw39
13313,394,woLgADZlo1aBBpK01kuq
18447,1331,qo1WbXBlfhPGCOnQLOSR
85530,1466,z3MqEkMt2kBH1gCZnFG2
26366,1854,b7rDNF67sqnFTDbEoJbD
9865,1295,Kh3u3G0xIgAiFEoegtPn
93527,301,1yMSgbOFmRJ9lGtZSsos
94723,1891,YYlbaZrf3Xo9YwprMngp
25278,629,95Q9mQZ6KdOjjZbpCeyj
55769,582,IfDXLopLjccV8s68nGWQ
52850,941,JAexMoMJbJIJ5sCIx6we
59732,1522,cqvhnm8xCA1Pzltqs5Su
33425,578,VyOVooVe2AtwEfdDo1jk
10549,1173,dtzsae7RM3sBVVDyp2BT
98309,1757,3zGdkshyQFGhkUKoq2mh
21384,604,OooHqW2T1roiIKUWHauZ
97948,374,yZMhLRKrQUakjnzvNMHH
6679,16,dYbQQzwRbTamw6EsRhup
52884,1329,hrDvmJ5cKKNqgc5WyIbQ
15411,1123,vzmfOOrCOX8xbFVIDTe6
20047,1293,qatsR26WuqUmXewDasSh
94437,1133,padwZHxMghcF53KMWncD
96686,1154,yL52y3ZAuL6uieAXg9Mv
44176,1284,jqobjVawQdj1IZDlJSrO
76246,1012,vxauBc43CtCUv7LFDi4T
98481,1137,P3qAW8LfppwGSibZy4UH
90221,1024,W9zicfAkdsmWZVcOKJGp
79207,976,XFj3JJIXDPVHDzlTB3DN
67250,936,CP3sEPgV0CSYcU7wXBsK
56646,698,Rh8S4kVkKVtwE8tB1Gzg
5880,674,Un5IoCDp1QZTA3JWIyjm
33762,1464,IKy1vH5Z1aqOq8QukqmO
62979,1973,dmgyNEeFl13ifaLIlhTL
37602,200,WBHI9VzZEk01XQANpyXb
18038,1297,2ic6n0ZD3i9mM4t2vTxJ
74673,1755,wsgMPy5CfgBjznWTxgUk
62558,829,uVvmNyZK2bLzWS8Slyfy
16007,1005,x9hRHi8HwedMJM2EzvxA
30926,965,SucI30CXCW1rFoKRbmy4
87798,1578,vwTZQsgWNZsiiib6awzo
76496,1926,mSW7v0c2ReDc1GrQ18Ez
26898,1282,UlhAVtAUIM5AmPtl2yHk
60628,335,WEQnBOiBonUAHMwbHFaI
34628,554,KFPM3wdlE01Oa26sA6TJ
30466,744,RbOSpWPR2rYm7pGnEJxp
72752,520,xJfmog4W7YI6kPGScriS
13135,1762,LtLiT1RYvemEml5SsRsI
90947,1040,MPOLDcwiPctOf56KbVHS
78165,1123,nCcOB3EYwiJKlMndXJ6m
79681,1087,WViJmVcH8cDvHMlmQn4U
17816,939,Wa8CGbLPdpcNBb0o7ZRB
96736,441,veBLIugerpRKvEgyIN3n
87480,355,5IjuaEYTdrdvoSRcOeq6
17019,862,RruCrANGyVigatLFKjLE
97119,19,BPcZBXr1ZOMDkltaZHSv
13515,906,iYJA9asEoyONZ5xx1ud5
95261,1191,lYGYFpTk9knQL6WvL1h7
24041,103,dKTFnAMYvEYD9UuBr0kq
4338,803,kDZxx6qSio5Ufnqo5pC5
34033,736,6iNZ3SvFdgu0J13dauIb
68801,1992,tt8by6eMhDZE8SM5ZFq8
43563,1710,rFsP6xu0isDBLh2HSW8y
1685,1252,96jI0mK5wOY3G8fZ8rdn
25400,1497,6iOO0Mm1PhYYnpMICBHr
28406,75,lVwMeREajJ1oMInnDltW
75286,677,jef3sGnCmvE3A591O6px
11474,635,EhZd3Aby1CwDKio8fS87
31768,245,fWA9KRorIQlZhusUbFoT
20272,899,SdJWA1n4mfGsWG2YGbXv
13605,1076,Jf7ik166QYD4g7NYLbuq
10694,222,TvnMriQ4qxKNOndfQGun
31939,318,iAy8D5DDlSRvlNQZbS7c
89473,1453,V62tdXchOpb6AYDf6BNW
62208,857,RKEJ1Rd5EHsaxdmgTi3C
85421,1472,xaKCId9M7VgyJgqsNk2h
67928,1720,URpzmqe19dlm4G1EfpZf
34770,1675,NB0B9dAQ8IHOWoBZb4hK
18347,896,cOhtm9OvTDBjkkRAAGDj
34664,356,6veEGlxJS5rXrzwZxvmJ
75624,769,1BjCC7FJj6tTtyla47qD
99622,1754,E98wD7cJAk0IlJrpJJOO
40859,1708,fZhthxSSXJM6omwTxAyU
23583,1042,yye1RcnA1p4g8ObQktkG
57492,809,0II6P4twnB4pwvjFcwm4
60504,34,7ce7REc2klihXwvFcplp
94477,650,7wFBKXKQqI7ncX0Eo7J5
11262,347,od4jX6q70VtcvGo02TUV
92017,1601,91PT581omrOQkeViIP2K
81991,1938,8bkh5Di8lOCItsCNDFP1
15167,1014,8RsnxYU49LW0ggxpgcNk
57471,540,JaGkvSvFvViCsgdT89fH
99926,1938,TyeCklb3HPgZ16V5pYbS
96255,1297,WkOy1FWuHhalig40n92h
49635,560,GzPMBslGbxhQLXuq3jfl
10006,1492,45cfVQ5rcUMqJFFtHO3j
51214,93,vGxnar9Btzj4qBWQAmLv
18593,141,wis0RvkgerYdTDWs1XMV
72782,837,NuurKRwGq5Y3U5kN3cDS
4107,657,tYB2vqiO9rVisWb4LbwU
77179,513,5NUEDRn7U0hBiE0GAXFV
20200,1527,3Lj3MYNCtnWgtvcAELUl
34709,1268,CDschpJSAA4G1SJz2rdf
69593,1472,jMP5OaSLEl2Qu2VImzhf
87949,472,uTokq99CL9AjiuFHC2Lp
83108,1932,d3mBUGVGxvdZFFfumG3t
74981,124,z0wmF0x6BeShdrHpoIKD
20080,1621,dQRVkRYcp2SAyLic5SjU
95866,1196,8KcGYatvz7xJ8BdFlEgk
86869,1385,Y9gsrxpnld2RHYUFGhJc
27894,1555,cXI0g7UR3VpGdlRM4EkI
54650,1506,4v3Ad9exVzUgy0t4PI8u
43063,1056,Ay62Kmh0rfBtYI5PzPp6
53618,602,vh2fKpH8UytgtaQC01gD
36917,666,MEX3aHxz9XNMQ77jSZjS
6073,472,oSyb3EDmZXzHeLPNUGKL
36498,266,XEBzd47UN7Cj3pZdH1Gu
86338,1943,K640AEbIDQFDeEGn1nB0
13955,1148,4Hf95e8XJlRwb9Mcf9E7
11503,1178,evyzQMh2UmW0rrwiNUjh
23410,33,kn1ps4VSxwq3ciggfSvm
66165,1069,I2GuaVqyHhOuQi8I5IaL
19596,1630,2UcaULkmlyFbdEFW31iq
20832,538,WoUlDpW41PlXCt227xn4
65483,72,Nvl25pnkRt3EhsOZ0wy1
10585,1822,0NoQSXXTETu3MlyakqHK
77367,75,pxIGyLHaFa0iMhI8nSqs
93979,298,6hksV4XEG3polgPs1XR7
25164,1224,QEObOJZvhzxDvFytI0nA
66390,944,csq6Rd6c0It5W9pTY18Z
71219,1748,VKiVv4oPWjUAeV4Tqsew
20375,1134,rnuFIvF4LMKy3pM6oLTS
19320,108,TJHNjlDqYtRbSxAdfy3N
88744,1940,ACDVXq8zPoRkdnVhmPBV
52976,1139,P4zsPsZjwxCXKvgwp1XL
57608,272,x43cO6H0FgywaSXJ1CRo
95954,964,m8vUydxIhbcv9nSnBeQo
66043,1355,BuwvugOs8UnyiEkEL3HQ
96093,1987,gl22HE2AsUwbSc9Vzhns
32177,123,b7OX8RtsaxPqhvaFH3HG
70685,647,1vn0VGIxQyBaxWdxIvtp
8655,151,RxtE2CjcvHllVkiB60Pg
51942,586,ZZYvjO3xr0n8U1jl4xHC
63125,1251,ym3DVt1W0vEISHteryDK
89698,560,iMfub9HTLLJLq4q9RD9P
21785,111,iPjneWwunYnBiCOLvLam
51125,645,vSbrihtsDCq5dUeyDQqu
38741,366,Mq4QnLwN8WWyO4RJBFNa
47649,758,nO8s2s5eW8TNanjyBm9q
80449,1166,1rOla8NKXFLvuovQHSYk
6831,1688,byUMVBeYoqsmDE1buLIH
61395,1514,jtAzZ1cOtquGVA8340vY
403,889,dIEnMHrcHGbZxGU4cQDd
81451,1378,YtQfgpqIWW3oPyhcOdhD
67641,1296,8ELsFlwYgjzrkzR7sEUr
3096,849,PQPeTEinm0OtuKFhNqZN
33311,594,DPc641cmA8AoykKb5pcp
41494,599,DJyFGN6a1rOTZreBcJZ9
40068,902,PLKatyTEsufHHJJ75oz6
82660,831,4vlemysmifV35RDAy1EJ
84448,647,wXN0DsHFg89lFwqzDOA3
6670,225,8MWQfWp24UAnhpZ0wCEn
58341,1300,37YEPdioli8b4u7EGmCl
38160,439,ZmfnNbDwCC5imCGhsT1J
34085,1586,aPIw2aydstcCiusU3859
61911,223,5Xqbcsd3V4MJZzD6dkY8
16691,1701,vPij2pemErNnQUjSp9xK
45509,374,XGGfGzFZIp6ljUu6V57U
51744,98,stT2elutzTkaiJXQ6Bxv
74690,1287,55zNDX8AWmP74LKGqLE0
85236,1406,HqX9Pswhhm038Qo9kHL4
40883,1408,1BnGsW09oo0y2lp8AJVC
53082,1292,YyWyrmzhoHUqQt96BWeC
83983,1668,zoULhLNcXEKXhGwZBHBG
70787,1355,lOgr29F3yHIoEC7gMe04
48158,1213,JkUY3YS8XJMMg5QUnxwa
89250,1851,eqH2KJinetxLTaGfhuUw
60200,801,7YAHiHtOpJ6CWFlCeoLj
49063,1116,HPhR2z4rKmHhGSiRmChJ
30260,296,Uvpnq3CadYbnJ1JfdDXb
9380,993,PCEza4Q8TNfqH6XLEpyi
76014,1160,65WV5ARka73AcMgC1Y2v
14098,312,mSvZPZgz1Hug1fhwXfC4
84488,954,DBJb4aq6OMNLry6vQGC4
40516,1146,GXjmMKiGF27Fz6cKmuP0
80857,244,NF7GKkXoI4p3LX5L6yYv
77530,119,vcqLg8XmKe0cGHeW3qvE
13136,1247,43PhAtYcF4KDULiXhE06
52885,1385,rgNsKYpOFbvSnp3Q3Zcz
29658,1473,NCHjLAPVTi8GtyP9qobV
36809,1973,osZjD7lOh8T5K7Z1nT67
73308,830,YN8DlKV9z3q38KWvB404
727,1668,v0aatNx6YeJU2aXJoWRU
41199,1950,3wmru621RltmweWpa89W
59136,1504,kmBO6wCTHwP9pFHUJ4XR
29423,190,tL1DZtNxyRM03Bq32Gna
44967,974,er9bk2eLm6Vnp0Ldl5ZV
81163,822,KEsSjsoewENgch1iBM5O
9608,1062,Oqj1bkj5lSSV9uF9rklH
46974,527,gq1Ms9qK32uzqKw5CuDV
41265,608,mv9Gfm3fAGUoFL0Y5Lzt
53022,1284,u44DJv4SlfbPqXVkOC2L
97907,184,UdoSsllfxrrIZtgF9gfO
43799,700,QOpigDgIqWOBxNbSigwK
37017,484,xIPCicyodPAIElgNOZQf
46676,781,3EboTvntc8QG6Fb4DiZb
8182,77,opH1ojLv5q4FOfbQTs5j
46514,1906,qBOtdlljkl9FEqB10afp
80570,1931,Nnyfy2cBLqECuzgfWI2o
64251,1445,IMRAeVSe1GoAlZoDgkIy
15145,1534,jlECJVU5XjIxpOZQ3xpH
1795,1090,r5hJUD0SnsZsw7pgOxC2
56424,468,Ugy71hcb84RxCuQyF1za
84520,1978,Q0pfvPJwYGEGbRHtzpGd
29368,1527,qGXUArTkixYn0O2wZIUE
70106,943,IrAXigTMNVqRCUmPdDSw
8848,967,ll6ZVTaWvjZ9O0QlcZ33
78556,1456,0Kht1RDxXHv3EO8bQsic
42480,398,XtkD8opiqZEghoMkzSgr
16682,369,ZFidhg4na2gmK6BZE5SW
36381,312,LnXjNesmEjId0yMC7dMH
40270,74,ySC0jiVrfSe2fUvuMDSd
39573,745,IG7R6Mn9XO7kjkwfLUO1
32321,1460,sIKzvyN3zTgvlMr4CQpp
52574,953,pEYPjmkXXOqPcoydfgON
39585,1909,A8SZaOMdLFA9qio9TSQy
28797,507,48gkzhXFkzxgLAPp6OQf
64903,310,XhEZVhtMYH0Imytve5Za
28328,741,6aZwa9e7esU6HUJifZHz
63572,845,FPd2M6uqSHeiOe3guHAL
49006,1635,jwBlWdkYJvmvQd7P2COd
77734,577,bEocenT3v3IiXZFzenNc
52331,1884,ABk1d5CsrRgtI9hBxRgN
38343,1670,l5foIKq303XNY6HmnxNw
81257,1299,pJgM8rrHFHvTfTqfZ3PN
26815,307,7MN8ABEpMfu3fVzZLuHd
7739,603,CcKXBUPGPPhVxQubLfEM
32130,533,eRpYW2kMqQZk7AhbR1g0
8013,841,bcwXujaoW5Gnky8hAlJ9
24550,1856,BnhQIYOefyvRtCdVxMrr
13850,85,rabZP8NiIEEue7HFndaz
15735,1739,Lcc3eYVoMbOZsDP0iV9F
96594,1768,cj41URk4AQa3qJZLjmOS
81433,1116,gtbj5VJn7R0cW70pLpqS
43105,328,IkuSl7ev9YyXkZfxsBDL
39114,1093,JY7qKQAVFPgtn7x2lEPx
36870,1329,Q62lwisXgu47SUDzB47d
20453,448,qLGmF58WSJCHwwpA5dbY
28469,544,fRes8UyhWQ0UTJsG7hls
57554,1665,8a5EU6E39NszW32WzU07
72897,651,brx4GH3R8X2Dn8iAQAdY
56409,386,yzALuefGoi7hfIZcK6Cs
12650,1797,HNbB8OcB77QFzZgv9dRZ
56004,232,hdGcnPrJXFWPMLeNX6Sr
85898,1427,fapuYNPNLQv5avfbWauw
52557,556,DZU7pFQBWIXAqbIyOcZ7
2093,1190,ZQfJIbJSMvhusof228Wy
3553,1861,9mPtcyqDRVbTWMxvYz4u
11698,1251,JUf5VC6CeCd595evH1zp
95449,1614,K3V8FXm5W7AJNQsYjCDM
59270,1660,EStvo1cpafBOTobpOgAQ
44293,1833,iHrtMliTsGhmO8Oqs2Jr
83605,99,KWRvqrCf9pCBVtPXvwZ5
79235,443,yROPsXeJKX9fbMjCuD8q
87669,1073,ep9gAgFTplGxl3zhQ2FW
84327,1006,5fEaITAmwiRM4fZT09Un
19691,97,fKeugyzvhYz6P0inetDx
38372,768,T9K8na7ygefGXYcoF2y2
78869,1685,DZv16Hpwhyb1nljf52RT
37062,952,Z7CMWyGdUdTLyLbKdRNX
98584,456,Z3Iqoce4ZZNe82bxcS7X
39363,572,r4Ch2ICiObqswOr5MRWf
32989,624,wnBRG2KhUhx5XlB9UTHh
43052,893,C347HyTyf8BGgTVGPDIy
55799,593,ERQXR1bqBYcJ5LXU7Xuw
31559,450,QqntIXDhOWItqDh5kmWO
64326,1072,rbNrp2VVX8yQGonYrtme
86413,1815,ZxSgJoMOhxIxshFQRlca
39004,589,TqTvc8ED546NtcmT7ETc
88014,1880,wEv5OskCLCiui102RqTn
32017,541,eGC1awWkJ0swwtae9hr4
82025,781,9JB8fQgdPawqmbdvBVi3
4104,496,GS42J63v5QX3OiYdgOWr
78524,1089,NrB68aWgs7JpQJqXq2Qa
37340,743,aIb3Pad0bZY4auHnEnR4
80334,1386,qws18mx4m3dUpEaTb6L6
71739,1933,sVC8EDrSgg9CzMiGZmMe
83972,854,gJbriaTgFc8p6YtasFdk
17368,1938,kPwNdcoOeM0dQIHKPLuT
51463,1156,eGbjmO44J4j6rFAaDVbb
64811,341,1dvgMU9MP77cnCjqIT1z
34867,608,Y7FW6zpsglfYO7IYazHY
84652,1668,Fkny1mOXyv9yeMrXKQvO
68009,1468,zAqFVHIyHgS5nm9jAMe2
44399,1264,lBrIRtqLaarNHUtk08FP
57075,1696,DdcwMFCvg9Nb4nAhH625
3682,1629,Q94zxpRdxw8iAwghcdVQ
11175,1948,6n7trP49hzIb2w2aTOBZ
11242,1572,H71OSaIfvztjDxPFuFox
55299,1979,0dBNPi6PCTgszgStaRXF
85474,1354,gHnGgxNjtqGaldpe04wg
80031,685,ro9FaGGvzEUGeNwk3zrZ
8278,1620,FsDUd5QiXXRztPPVAXuZ
55529,1586,b1K7lUozEtK2b5R18RlY
93120,544,Tg6JLCvRxKuLzG7enEBD
36952,1091,ggpTKODkiKWNj4VsiM5u
51064,693,nYbDqhrbSjEqXe5RraFB
36928,1285,INg1wjslF2ssSx9QNEc4
71431,1121,XnCi6AcCzI4XUg12x7YK
32605,873,VP81cuuNIsUOTNKLrjq3
38527,1161,XmfA27FhVvQeIz5ENmT1
88820,1498,aVRRyPiCT8tYJkSexnAC
38247,1784,ldbzCM9obMlmbOGARA9L
46643,1092,YGn2wY6OegIp1apVSJGN
45502,1339,bVU7iqDWoYSDY9jfhWSI
31005,1100,SmdIqHNUDlZ6dQXYSVl1
93847,145,UIM1v6UJVUcYAcUok0aT
97254,662,9OxjLdvWmdYsoXAzOIiy
53334,886,BkSev5EioAuEq3S0Rkpr
69729,1394,GnjSzIILzEKez7sbBrde
28649,200,yYzv7TzUs4Khxj8xDe3w
75879,1258,oA9jSG72wkU01zu9PnTF
94602,1181,mtJHXttQ3JmU0jfbzruh
20348,1366,SRUcNdO5lSikDzlPVwMF
16806,1744,q3xDD1hJX2x2EMj8N9tb
98157,1798,CJPDr9375Urc7Zk1DYDF
30806,953,c3QEJTfzsh6jfdQDShhL
18510,581,6dGZwbBVrFDJ4kcje9zO
55252,205,ZAydHfcKiv9BB4ADBD5r
97277,848,EVh5lmQ8q9IE1d6dYEnO
23429,926,yg28kLdvB3bHoFAJ6VuA
90890,91,maPnITBMs2VhRoiJmA3R
9884,1304,Cvprj8oA8WJ1qsPG2BZH
67527,943,rMYolCaePCRfSauP3rI1
40125,1523,ka9Mi1hEqjSEdjTSeqkC
35382,1242,2AiV63WKgsYNs0ewqlE6
88796,627,LAafdZklYBcodOdmtzPq
41860,1348,RQPNxu2WTLTCSNpNAbk3
59140,1534,LmuKn6T7SQZGzTYF54C5
19526,306,VBjQUqNfbccAo059NVLs
22924,252,Rh69VcXN5sQLKTHBxT0c
79191,1725,jOYV0cTmsfNG1jElrBhq
34789,1622,SrgeJ4sVCAbrc31vX1mq
62138,408,piJ84tUFJvftKPeX4bYH
61613,221,HWsePdplbFQi2dCtXn2I
53485,701,sErzBVhiKBJu19i2Of5c
56926,845,30UyVrts12hSByyxfcqb
93251,706,utzWr1oXa0oeQMwGmAcF
22680,33,G26n1EHhtHK0ldqF3Cju
63964,23,03fkCz3n6ge6nC6fvAES
86518,1819,3YdLIOxXTQyzhmExTUx9
18640,356,KdidH15FPSS37h57S3V8
11574,1767,axJoZy7uCPMMkt7TIzaM
22020,269,N4rNvcivbG5wE3vV4p4o
61214,688,NBJjQwtVXIoWy2QWFAa4
75599,239,rj61a4dyWRsX4P0TvLeJ
95706,1781,1r4G28pTTMM7Qr1jfufA
15640,730,3oKsiAxKHYtmG43LSLYK
90662,1715,XEMVoN5Gjhb21ivD34H3
74969,820,SjJEX9W7bF77BZd3RwQF
14024,1854,Q8DoyaHcieU8W6yrgwT8
99792,1878,3cD7OUIA4J7CHbAN9zm7
78077,1001,GbzKBSJu7urNw2Wqp30t
10086,36,u7DgJeU2ju24iSkOlWRB
22861,1471,1zRfzRpxz3uGQ1I9D2ok
99360,565,w6MMcp8doGkAH87KXXU2
35584,1010,LVqhwtjetpjpSnqtYyr8
47694,329,zzWp0GPSHrI7ZWaV2Rif
91919,357,ORd9D4eRJM9pUsXJ2s4B
91161,879,4nLt7E87LPHmUhpzrrKN
15546,73,oAUstzaQVcAzyfwXVhPT
39346,901,ImZ7D1lHhUZiyTazFOJ4
60849,1505,T3mZKbZhYjIU1aMN6aa3
83948,1167,3szjzhmbJzCdbMtnFmSg
34340,202,75qriZrmUAcHjOVg8AbN
67524,1455,1DZcPT7twXDFI3P3K3Fm
49329,1235,54Ytu37WhNijzN2nSm40
22330,691,0RkVmiROD5chANgqA8bU
73133,331,JBfF1g5DOcNXtDuxGrg0
7111,1236,cTSoHFa8HTAttd6N4jl9
22210,1953,oyjl2lgM6lrR8hXRd8ps
62878,1356,e9LmV2Pd4hKCiAqrhdQT
77461,907,WpejxdlFdPgPQFAHmA1y
68612,720,cCtiCIIqHx2MEoPwbgqO
2476,1035,NqfDjU42VtBIkM32J823
97960,463,W9hAuvJ3nUj6YLQbAnUD
1565,1108,gLwPLjzUX30xrltDbKaT
57790,1117,TGrvHITb3r5asSyvozxY
89405,12,1vasEqrcirIkAFeqCBFV
12451,596,V38txlB3q0cls4ml9z45
5081,92,8ToKJrL2n2i9pVrozxDq
87878,1172,lz2XkmH8DZ1bymBXcoFr
42726,668,l4EdQTkMscap45C8g8B5
90576,1503,saLNNOXW6fkJseqyLMOO
76581,885,wfCODM6v9KlEGgSCY9YC
35140,1969,0Ep4i0tlKVM74XYwMm79
50009,942,DPhd0ajw8n1OMCYlWqTm
67711,1506,bO4PXElf3MYqxR52nHiJ
87789,704,APhqJNyMfQqS96r1MGdD
13027,97,cTNFjgzk61lm7vDfZA2L
21162,654,FnjKZ2Im1ukrsFH5Lua0
38659,430,SC1LaF2YeeMIjVCRrqwg
50309,1985,xEVS06HR7DBbYdfT2KNt
6911,1177,RW4Dt5xbueLCqvuyWzzb
1860,418,uOqtNrrC4uQYVxB61IDn
71363,130,OiD7PvORqYI9HtjXZek7
57098,1165,MxpsGyob2XWzx44VlRqI
49567,1545,u40oTksH9GyRGhrsf7zP
75563,1870,5z3LNTLWD7o74jvaunZC
67925,1506,Cgqi344MHM3fjI2gwVNQ
98483,825,4vrjEzQ1baF2iw1IHZaT
77214,51,vBfVBbAcYrJ4WR8OjROR
41755,1275,7P5HaYVwSvbjtW0v5PDw
51944,1580,l4WB3F8pNoMcQOMFqgFB
40950,261,tptrY9IhQBpqAjHUQr3V
11456,726,rI2oPeFWVqryA6S6iUP6
3650,216,LSt6Pw3LPgYMdiIp1ryR
96114,255,nRCBLZnKHUOSvKNXGXl9
78830,1987,g3yZUYBscrGEnTnTbEW4
88163,1521,xQzEf9wY3vlaz6FUVuwd
85942,489,KEW6XDR5RGdktSxxH0me
96473,351,fokVzmXMp3LnbAHoRgnv
91231,42,TnlhX1OSTvmrRdBUYVZ2
86330,1863,gpQak3shLdWEdOG6qUI4
29374,1553,ViElUQfN515Rk2lId38h
84564,64,7fOc9nYxMHHgc5FM3mDn
